id_rest,id_OSM_rest,name,bbox
lon_7.3726926_lat_53.2222086,way/210112745,Rheiderland,"[7.368374467609564, 53.219557876340566, 7.375860311448144, 53.224050625203944]"
lon_7.3693221_lat_53.2220034,way/210112746,Rheiderland,"[7.368073011316298, 53.22193419848345, 7.375558999366213, 53.22642694671956]"
lon_12.0320348_lat_51.2100148,way/215817520,Pörstental,"[12.030007609540693, 51.20584526271404, 12.03716258833822, 51.21033955257349]"
lon_10.6333468_lat_52.2512109,way/216914010,Herzogsberge,"[10.626706358857783, 52.24856940371073, 10.634027640618429, 52.25306289279896]"
lon_10.6320454_lat_52.2513501,way/216914011,Herzogsberge,"[10.62616510478001, 52.2486064373048, 10.633486531235175, 52.25309992572008]"
lon_10.0413714_lat_53.3330705,way/217667294,Hasselhöhe,"[10.041096408621216, 53.32895591310582, 10.048601404198331, 53.33344857898329]"
lon_10.0385684_lat_53.3493845,way/217670991,Seevetal,"[10.036997310963756, 53.34492064855201, 10.04450514816292, 53.34941330217082]"
lon_9.6811216_lat_50.6510697,way/221257631,Fuchsberg,"[9.676223417602174, 50.6466562404963, 9.683293199772244, 50.65115096275102]"
lon_9.6802586_lat_50.6048477,way/221257652,Hummelskopf,"[9.678218532826847, 50.60440125252353, 9.685281720045424, 50.60889600890631]"
lon_9.7447582_lat_50.4360417,way/221257679,Lohmühle,"[9.744388640078927, 50.4348615220439, 9.75142652263408, 50.43935641027068]"
lon_9.4723046_lat_51.1759244,way/221257680,Markwald,"[9.467485150866164, 51.174221947142506, 9.474635100651664, 51.178716262095094]"
lon_9.474156_lat_51.1815402,way/221257683,Quillerwald,"[9.469924692156766, 51.1776858248769, 9.477075244121902, 51.18218013682201]"
lon_9.6778656_lat_50.6230423,way/221257692,Rotkopf,"[9.672016171156706, 50.62211772813569, 9.679081970331211, 50.626612470990445]"
lon_9.7123388_lat_50.4733475,way/221257697,Steinhauk,"[9.707772741322334, 50.470393313143155, 9.714815968499465, 50.47488817340408]"
lon_11.1650168_lat_51.1280879,way/224344637,Thüringer Becken West,"[11.163693863669486, 51.126537603974874, 11.170836471789418, 51.131031955655665]"
lon_11.165322_lat_51.1277215,way/224344638,Thüringer Becken Ost,"[11.163252971574545, 51.12662113457919, 11.170395562434235, 51.13111548634647]"
lon_10.9544554_lat_50.9407623,way/224345904,Erfurter Becken - Ost,"[10.95076555392759, 50.93731130644959, 10.957879018870122, 50.94180580505347]"
lon_10.4537487_lat_50.4697772,way/224643772,Thüringer Tor,"[10.448067236783032, 50.46884431330902, 10.455110233607503, 50.47333917477396]"
lon_10.4530068_lat_50.4711034,way/224643777,Thüringer Tor,"[10.447048759573292, 50.46792668232596, 10.454091547233421, 50.47242154488426]"
lon_10.5152409_lat_52.0369274,way/224651732,Ziegenberg,"[10.509886451669558, 52.03686977432858, 10.51717302990171, 52.04136342598304]"
lon_13.7777207_lat_53.5210372,way/225419226,Ravensmühle,"[13.775583000913404, 53.518742884358154, 13.783121401633696, 53.52323540700553]"
lon_9.4422125_lat_54.6154292,way/226085142,Jalmer Moor,"[9.4380584241034, 54.61488282079298, 9.445798033106904, 54.61937451973358]"
lon_10.6690769_lat_53.8037285,way/226621458,Auf dem Karkfeld,"[10.6680945143314, 53.80035285547633, 10.67568338134992, 53.80484516533169]"
lon_10.675298_lat_53.8007703,way/226621459,Auf dem Karkfeld,"[10.668480529953785, 53.79895394956501, 10.676069323529534, 53.80344625972695]"
lon_10.9549595_lat_50.9380515,way/239356478,Erfurter Becken - West,"[10.951886176159357, 50.937034125048015, 10.958999661165793, 50.94152862355011]"
lon_8.6561041_lat_53.2118683,way/241240609,Bremer Schweiz,"[8.655549262320617, 53.209323281235996, 8.663033258730087, 53.21381603813826]"
lon_9.8969787_lat_52.4106715,way/241492234,Altwarmbüchener Moor,"[9.895904866320931, 52.40835133228295, 9.903252516887635, 52.4128446993918]"
lon_9.7695186_lat_54.2841989,way/241996816,Ohe Ost,"[9.769361517497467, 54.28078764645048, 9.777038412049807, 54.28527959516929]"
lon_11.3570959_lat_50.9374444,way/243445899,Habichtsfang,"[11.35360358116644, 50.93465486204219, 11.360716724847654, 50.93914936227579]"
lon_11.0708191_lat_50.9099067,way/244665458,Willroder Forst,"[11.068158464281481, 50.906611061159666, 11.07526749563402, 50.91110558227436]"
