id_rest,id_OSM_rest,name,bbox
lon_10.6559369_lat_52.3098001,way/374789761,Essehof Nord,"[10.648928129957714, 52.30965334079567, 10.656259239749506, 52.3141467842659]"
lon_13.9981944_lat_51.8273183,way/375034549,Rastplatz Belten - Wótpócywanišćo Běłośin,"[13.99284853906405, 51.824237747379286, 14.00010103575792, 51.82873156097272]"
lon_13.9980682_lat_51.8277903,way/375034553,Rastplatz Leipe - Wótpócywanišćo Lipje,"[13.993152851725073, 51.82511091675202, 14.000405537900841, 51.82960472943879]"
lon_12.8828997_lat_52.2006051,way/375645614,Borker Heide,"[12.87995533699992, 52.19897371800128, 12.88726864171651, 52.20346724425178]"
lon_12.8828606_lat_52.1997595,way/375645615,Zauche,"[12.87877522506948, 52.198253688016585, 12.886088310211077, 52.202747215291744]"
lon_12.3708436_lat_51.8676138,way/375646480,Kliekener Aue,"[12.370002407576491, 51.86690821086286, 12.377261490557567, 51.87140199298281]"
lon_12.3725814_lat_51.8669034,way/375646481,Kliekener Aue,"[12.370932325288619, 51.86612206117493, 12.378191275067577, 51.87061584393054]"
lon_12.2151522_lat_51.7240882,way/375646534,Mosigkauer Heide,"[12.211549597400602, 51.723133141560425, 12.2187857134805, 51.72762703380554]"
lon_12.2052029_lat_51.4908324,way/375646679,Kapellenberg,"[12.202733165469349, 51.488780394889076, 12.209932296753996, 51.49327446670434]"
lon_12.2060105_lat_51.4912736,way/375646680,Kapellenberg,"[12.20259222067797, 51.49019741197293, 12.209791420887475, 51.49469148345096]"
lon_12.5320732_lat_53.0701823,way/376036851,Autohof Herzsprung,"[12.527425551219343, 53.0670680854722, 12.5348848339311, 53.07156095049089]"
lon_9.9208466_lat_53.8213382,way/376516530,Moorkaten-West,"[9.919071983784345, 53.81822576815204, 9.92666418613339, 53.822718064093806]"
lon_12.4887602_lat_51.9716412,way/376544328,Rosselquelle,"[12.483910784140605, 51.96901399594983, 12.49118648750273, 51.97350769902821]"
lon_10.891129_lat_54.2412856,way/376558935,Damlos,"[10.889305446463611, 54.238302931188784, 10.89697447079776, 54.242794911688144]"
lon_10.8562049_lat_54.1557257,way/376559797,Hasselburger Mühle,"[10.852685360919198, 54.15263775891567, 10.860338562860099, 54.157129803605145]"
lon_10.856376_lat_54.1551497,way/376559800,Hasselburger Mühle,"[10.849171041187818, 54.15178302705537, 10.856824017492388, 54.15627507266313]"
lon_8.1724779_lat_52.7161796,way/376573721,Bakumer Wiesen West,"[8.166590859421591, 52.71227905421992, 8.173989575107557, 52.71677218881972]"
lon_8.1276012_lat_52.615531,way/376576072,Rastplatz Langwege-West,"[8.124044995628786, 52.612028891459225, 8.131426759701913, 52.616522102705844]"
lon_8.1265924_lat_52.6136756,way/376576073,Rastplatz Langwege-Ost,"[8.119811774254169, 52.61057140040766, 8.127193249681307, 52.61506461296398]"
lon_8.0307281_lat_52.4241709,way/376579966,Bramsche West,"[8.029413525107636, 52.42005894978912, 8.036763241026804, 52.42455230739949]"
lon_8.0316758_lat_52.415733,way/376580289,Ahrensfeld Ost,"[8.027220005218187, 52.411712641546636, 8.034568334150922, 52.41620600553481]"
lon_7.1021403_lat_52.3357035,way/376762078,Waldseite Nord,"[7.101548582011514, 52.33274025358412, 7.108884041158751, 52.337233676925045]"
lon_9.4719464_lat_54.5394819,way/376781990,Arenholzer See,"[9.47118610711424, 54.536265419010405, 9.478910870646226, 54.54075717652606]"
lon_9.5036584_lat_54.5050978,way/376781992,Hüsby,"[9.498611492705734, 54.50309526949449, 9.506329874276162, 54.507587052295484]"
lon_10.151289_lat_51.9784844,way/376783330,Ambergau,"[10.145003092497014, 51.975962342884145, 10.15227976992595, 51.98045604134701]"
lon_10.1521298_lat_51.9786026,way/376783331,Ambergau,"[10.150229106446378, 51.97535243051567, 10.157505835661794, 51.9798461287332]"
lon_9.4784635_lat_54.0053378,way/377030693,Kaaksburg,"[9.471433703400557, 54.00394101541265, 9.479059622066853, 54.008433171731625]"
lon_9.4792901_lat_54.0062045,way/377030695,Kaaksburg,"[9.472185160036153, 54.005100399768835, 9.479811249296139, 54.009592555386085]"
lon_7.5846163_lat_53.2588511,way/377033028,Brinkum,"[7.580884655715464, 53.256630427715606, 7.588376966712718, 53.261123148484835]"
lon_7.7998393_lat_53.2731154,way/377033346,Südgeorgsfehn,"[7.796866461428545, 53.2703160754664, 7.80436129121791, 53.27480878531344]"
lon_7.809923_lat_53.2756363,way/377033347,Südgeorgsfehn,"[7.8077858963254965, 53.27386377530269, 7.815281212058352, 53.278356483043815]"
lon_7.3966149_lat_52.3419031,way/377035676,Emstal-Süd,"[7.39595240870051, 52.33916004526712, 7.403288731232103, 52.34365346461647]"
lon_7.407395_lat_52.33904,way/377035677,Emstal Nord,"[7.4053818313799065, 52.336992068483475, 7.41271764935319, 52.341485490165326]"
lon_10.1798889_lat_51.0057808,way/383543609,Werratal,"[10.178243552312887, 51.003838155845806, 10.18536721473282, 51.008332602833846]"
lon_11.8562646_lat_51.4660138,way/385792613,Pappelgrund,"[11.851579506501725, 51.46340832041864, 11.858774508762853, 51.46790241245407]"
lon_11.857285_lat_51.4667145,way/385792614,Pappelgrund,"[11.85483414846943, 51.46456905017964, 11.862029179022835, 51.469063142076415]"
lon_13.7274294_lat_51.9932646,way/396012069,Krausnicker Berge,"[13.72432163371892, 51.9922508200596, 13.731601107540834, 51.99674450528242]"
lon_13.7259511_lat_51.9926105,way/414442340,Am Bugkgraben,"[13.722615571064468, 51.99210584365456, 13.729895017325452, 51.996599529007796]"
lon_8.5164535_lat_50.5923098,way/444247150,Kochsgrund,"[8.51327799038146, 50.589871369698734, 8.520338956301597, 50.59436613759808]"
lon_8.5219142_lat_50.5910157,way/444247151,Vogelsang,"[8.516066148804153, 50.59084521131756, 8.52312710416388, 50.59533997927168]"
lon_10.2127333_lat_54.1387697,way/465224139,Depenauer Moor,"[10.210146122762827, 54.13667974817786, 10.217796566093773, 54.141171804099734]"
lon_8.601339_lat_53.0351727,way/478639454,,"[8.60019929661803, 53.034345423182, 8.607652771792338, 53.03883831376407]"
lon_8.3213798_lat_53.0763179,way/478639455,Rastplatz Hemmelsberg,"[8.314547257638955, 53.07562471232967, 8.322008064810218, 53.08011757064799]"
lon_8.3918309_lat_53.0580378,way/478639457,,"[8.38816955997084, 53.05459525867603, 8.395627003481525, 53.05908813178395]"
lon_9.4436964_lat_50.7901379,way/482052573,Rastplatz Frohnkreuz,"[9.442049253044441, 50.78630222777703, 9.449140072493506, 50.79079684180496]"
lon_9.9017252_lat_52.9620913,way/496954442,Abelbeck-Kuhbusch,"[9.896743405749529, 52.961237717903224, 9.904184560151393, 52.96573066291749]"
lon_8.2878722_lat_50.7097059,way/509122229,Rastplatz Hirschkopf,"[8.285630305405846, 50.70630426821905, 8.292708832597732, 50.710798945367074]"
lon_9.4544286_lat_50.3278031,way/511172087,Weinberg,"[9.45056311102086, 50.32548407066187, 9.4575848862558, 50.329979043558914]"
lon_9.3286652_lat_54.8045491,way/518873223,Ellund,"[9.324893991111917, 54.80131746961855, 9.332669316872938, 54.80580902901051]"
lon_7.1699082_lat_52.7895152,way/542179382,Dankern,"[7.164051964192581, 52.786721798581, 7.171463194578953, 52.79121487693404]"
lon_8.3511087_lat_50.6250118,way/598383170,Rastplatz Volkersbach,"[8.344784006706103, 50.62217046661582, 8.351850013372172, 50.62666520839655]"
lon_8.2313263_lat_50.7463103,way/598742221,Auf dem Bon,"[8.227462184162865, 50.74543517224975, 8.234546335267366, 50.749929820478314]"
lon_11.9466188_lat_50.8889659,way/639457252,Tümmelsberg,"[11.94444924648949, 50.88713795422295, 11.951555043363513, 50.891632491786865]"
lon_8.5524082_lat_52.9532189,way/644581984,Delmetal Nord,"[8.551363936231235, 52.95118717501711, 8.558803490553997, 52.95568012712033]"
lon_7.0388979_lat_52.3124962,way/669127953,Bentheimer Wald,"[7.039067532410737, 52.310145765175214, 7.046399127288598, 52.31463920639863]"
lon_7.0475122_lat_52.3150498,way/669127954,De Poppe,"[7.0402022268002895, 52.3120426455721, 7.047534123523791, 52.316536085397665]"
lon_11.9467773_lat_50.8894919,way/693839444,Tümmelsberg,"[11.945530773356657, 50.88623744165059, 11.952636730467228, 50.890731978399074]"
lon_13.1525352_lat_52.3854871,way/737434427,Am Stern,"[13.148366503928132, 52.38228422179791, 13.155709889723292, 52.386777608545735]"
lon_13.1523908_lat_52.3828016,way/737434437,Parforceheide,"[13.147957407545514, 52.38274597202133, 13.15530078612334, 52.38723935880242]"
lon_11.7099428_lat_50.8741147,way/751898205,Rodablick,"[11.705880710365761, 50.87144776326971, 11.712984282703392, 50.8759423121598]"
lon_9.3607539_lat_54.7605641,way/760732462,Handewitter Forst,"[9.359841935191202, 54.75671988826813, 9.36760877026914, 54.76121148065896]"
lon_8.5326591_lat_52.9474104,way/761681919,Delmetal Süd,"[8.532231203646955, 52.94629342642782, 8.53966971595889, 52.95078638315002]"
lon_13.0690147_lat_52.7049792,way/781002595,Ziethener Luch,"[13.063914971180953, 52.70270106338583, 13.071312149110117, 52.70719420491678]"
lon_13.0680682_lat_52.7042058,way/781002596,Krämer Forst,"[13.061588321203542, 52.70176736188243, 13.068985286696792, 52.70626050437125]"
lon_8.2751069_lat_52.8833357,way/798626978,Engelmannsbäke Süd,"[8.273704440415388, 52.87964136080956, 8.281131882103681, 52.88413436672561]"
lon_7.2412833_lat_53.0872526,way/837507547,Olle Rheen Ost,"[7.2357392296809895, 53.083549124897104, 7.243201577593711, 53.08804197644766]"
lon_7.2401552_lat_53.0870132,way/837507548,Olle Rheen West,"[7.233178511239151, 53.084772999251335, 7.240640825407395, 53.089265850950085]"
lon_12.7592133_lat_52.8776048,way/915630045,Ruppiner See,"[12.758484606101566, 52.87419746523563, 12.76591085157199, 52.878690476480465]"
lon_12.7580653_lat_52.8778128,way/915630046,Am Rhinluch,"[12.75368882117208, 52.8741519530031, 12.761115088574911, 52.87864496415021]"
lon_8.3300319_lat_53.0714671,way/986308438,Rastplatz Hemmelsberg,"[8.329073649410885, 53.06944769660102, 8.336533313434524, 53.07394055994336]"
lon_7.2005154_lat_52.2816225,way/988014767,Gut Friedrichstal,"[7.195026519474927, 52.2793045678084, 7.202352869581665, 52.28379803334826]"
lon_8.5597202_lat_49.5969765,way/992004892,Wildbahn,"[8.558676602298563, 49.593870075095296, 8.565592712476542, 49.59836561825383]"
lon_10.7306355_lat_50.559048,way/1171916133,Adlersberg,"[10.725583516389634, 50.55816700574686, 10.732639639535325, 50.562661798792014]"
lon_8.6089092_lat_49.5422193,way/1172007491,,"[8.603044399624327, 49.53893760085933, 8.609952977999175, 49.54343318567273]"
lon_9.7695159_lat_52.5102873,way/1192709800,Rastplatz Bissendorf Süd,"[9.76363198245859, 52.50844373354698, 9.770996488009958, 52.51293702337474]"
